"Great visit to Detroit church, fantastic reception, and all @CNN talks about is a small protest outside. Inside a large and wonderful crowd!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/772170704687099904",,
"Great win in Kansas last night for Ron Estes, easily winning the Congressional race against the Dems, who spent heavily &amp; predicted victory!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/852138509355933697",,
"Great win in Kansas last night for Ron Estes, easily winning the Congressional race against the Dems, who spent heavily &amp; predicted victory!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/852138509355933697",,
"Greeley"," CO- 4p: https://t.co/JYimiIbqKB",,
"Green Bay- 6pm",,,
"""@GreenSkyDeb: Look everybody, DonaldTrump will win it on the first ballot so keep praying!!! #TrumpTrain #Trump2016 #MakeAmericaGreatAgain""","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/722576418752892928",,
"""@GreenSkyDeb: Look everybody, DonaldTrump will win it on the first ballot so keep praying!!! #TrumpTrain #Trump2016 #MakeAmericaGreatAgain""","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/722576418752892928",,
"Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/817579925771341825",,
"Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/817579925771341825",,
"""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/818422930157830144",,
"""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/818422930157830144",,
"""@Gsimmons03Ginny: @realDonaldTrump ..Kaine is awful, Trump and Pence are the ticket..no more lies, we are ready to see America Great Again!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/783493739486416896",,
"""@Gsimmons03Ginny: @realDonaldTrump ..Kaine is awful, Trump and Pence are the ticket..no more lies, we are ready to see America Great Again!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/783493739486416896",,
"Had a great meeting at CIA Headquarters yesterday, packed house, paid great respect to Wall, long standing ovations, amazing people. WIN!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/823146987117772800",,
"Had a great meeting at CIA Headquarters yesterday, packed house, paid great respect to Wall, long standing ovations, amazing people. WIN!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/823146987117772800",,
"Had a meeting with the terrific @GovPenceIN of Indiana. So excited to campaign in his wonderful state! https://t.co/73uCyV6ql4","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/722967660833722369",,
"Had a meeting with the terrific @GovPenceIN of Indiana. So excited to campaign in his wonderful state! https://t.co/73uCyV6ql4","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/722967660833722369",,
"Had a very good call last night with the President of China concerning the menace of North Korea.","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/852134796436398086",,
"Had a very good call last night with the President of China concerning the menace of North Korea.","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/852134796436398086",,
"""@HaloDad22: @realDonaldTrump I already voted for you! My wife did as well! I represent #Teachers4Trump! We represent #CA4Trump! #NeverDems","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/738236891091238913",,
"""@HaloDad22: @realDonaldTrump I already voted for you! My wife did as well! I represent #Teachers4Trump! We represent #CA4Trump! #NeverDems","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/738236891091238913",,
"Happy 226th Birthday to the United States Coast Guard. Thank you @USCG! #CoastGuardDay https://t.co/hr4O8Xgq2R","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/761281473492189184",,
"Happy 226th Birthday to the United States Coast Guard. Thank you @USCG! #CoastGuardDay https://t.co/hr4O8Xgq2R","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/761281473492189184",,
"HAPPY 241st BIRTHDAY to the @USArmy! THANK YOU! https://t.co/mXsxkfcstC","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/742781133197299712",,
"HAPPY 241st BIRTHDAY to the @USArmy! THANK YOU! https://t.co/mXsxkfcstC","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/742781133197299712",,
"Happy 241st birthday to the U.S. Marine Corps! Thank you for your service!! https://t.co/Lz2dhrXzo4","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/796797436752707585",,
"Happy 241st birthday to the U.S. Marine Corps! Thank you for your service!! https://t.co/Lz2dhrXzo4","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/796797436752707585",,
"Happy 4th of July! #Trump2016 #AmericaFirst https://t.co/Ndb3AQrLtY https://t.co/YhHyQjwJW6","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/749959090210832386",,
"Happy 4th of July! #Trump2016 #AmericaFirst https://t.co/Ndb3AQrLtY https://t.co/YhHyQjwJW6","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/749959090210832386",,
"Happy Birthday @DonaldJTrumpJr!
""Happy Birthday @EricTrump!
""HAPPY BIRTHDAY to our @FLOTUS, Melania! 
""HAPPY BIRTHDAY - to the United States Air Force!! https://t.co/5Gwi1M5R2t","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/777616135856545792",,
"HAPPY BIRTHDAY - to the United States Air Force!! https://t.co/5Gwi1M5R2t","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/777616135856545792",,
"Happy birthday to U.S. ARMY and our soldiers. Thank you for your bravery, sacrifices, &amp; dedication. Proud to be your Commander-in-Chief!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/874991696186142721",,
"Happy birthday to U.S. ARMY and our soldiers. Thank you for your bravery, sacrifices, &amp; dedication. Proud to be your Commander-in-Chief!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/874991696186142721",,
"Happy Canada Day to all of the great people of Canada and to your Prime Minister and my new found friend @JustinTrudeau. #Canada150","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/881131368520056832",,
"Happy Canada Day to all of the great people of Canada and to your Prime Minister and my new found friend @JustinTrudeau. #Canada150","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/881131368520056832",,
"Happy #CincoDeMayo! The best taco bowls are made in Trump Tower Grill. I love Hispanics! https://t.co/ufoTeQd8yA https://t.co/k01Mc6CuDI","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/728297587418247168",,
"Happy #CincoDeMayo! The best taco bowls are made in Trump Tower Grill. I love Hispanics! https://t.co/ufoTeQd8yA https://t.co/k01Mc6CuDI","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/728297587418247168",,
"Happy Easter to all, have a great day!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/714175472557424640",,
"Happy Easter to all, have a great day!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/714175472557424640",,
"Happy Easter to everyone!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/853584968047636480",,
"Happy Easter to everyone!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/853584968047636480",,
"Happy #Hanukkah https://t.co/UvZwtykV1E","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/812775995837218816",,
"Happy #Hanukkah https://t.co/UvZwtykV1E","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/812775995837218816",,
"#HappyIndependenceDay 
""#HappyIndependenceDay #USA🇺🇸 https://t.co/9pfqnRsh1Z","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/882423634639425536",,
"#HappyIndependenceDay #USA🇺🇸 https://t.co/9pfqnRsh1Z","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/882423634639425536",,
"Happy Lá Fheile Phadraig to all of my great Irish friends!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/842710123852320770",,
"Happy Lá Fheile Phadraig to all of my great Irish friends!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/842710123852320770",,
"Happy #MedalOfHonorDay to our heroes! ➡️https://t.co/juAB1RmMh0 https://t.co/Sw5ea1OwUf","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/845628655493677056",,
"Happy #MedalOfHonorDay to our heroes! ➡️https://t.co/juAB1RmMh0 https://t.co/Sw5ea1OwUf","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/845628655493677056",,
"#HappyMothersDay! 
Happy #MothersDay","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/863774341921742848",,
"Happy #MothersDay""","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/863774341921742848",,
"#HappyNewYear AMERICA🇺🇸",,,
"#HappyNewYear &amp; many blessings to you all! Looking forward to a wonderful &amp; prosperous 2017 as we… https://t.co/1asdMAL4iy""","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/815422340540547073",,
"#HappyNewYear &amp; many blessings to you all! Looking forward to a wonderful &amp; prosperous 2017 as we… https://t.co/1asdMAL4iy""","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/815422340540547073",,
"Happy New Year to all, including to my many enemies and those who have fought me and lost so badly they just don't know what to do. Love!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/815185071317676033",,
"Happy New Year to all, including to my many enemies and those who have fought me and lost so badly they just don't know what to do. Love!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/815185071317676033",,
"Happy Passover to everyone celebrating in the United States of America, Israel, and around the world. #ChagSameach","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/851584729400979456",,
"Happy Passover to everyone celebrating in the United States of America, Israel, and around the world. #ChagSameach","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/851584729400979456",,
"HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/833686030679207936",,
"HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/833686030679207936",,
"Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/801629061831331840",,
"Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/801629061831331840",,
"Hard to believe that Bernie Sanders has done such a complete fold. He got NOTHING for all of the time, energy and money. The V.P. a joke!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/757693383481626624",,
"Hard to believe that Bernie Sanders has done such a complete fold. He got NOTHING for all of the time, energy and money. The V.P. a joke!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/757693383481626624",,
"Harrisburg"," Pennsylvania… https://t.co/qLH19jIBs0""","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/890968428370153472",
"Harrisburg"," Pennsylvania… https://t.co/qLH19jIBs0""","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/890968428370153472",
"Has anyone looked at the really poor numbers of @VanityFair Magazine. Way down, big trouble, dead! Graydon Carter, no talent, will be out!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/809383989018497024",,
"Has anyone looked at the really poor numbers of @VanityFair Magazine. Way down, big trouble, dead! Graydon Carter, no talent, will be out!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/809383989018497024",,
"Have a great Memorial Day and remember that we will soon MAKE AMERICA GREAT AGAIN!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/737243856144629760",,
"Have a great Memorial Day and remember that we will soon MAKE AMERICA GREAT AGAIN!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/737243856144629760",,
"have been allowed to run - guilty as hell. They were VERY nice to her. She lost because she campaigned in the wrong states - no enthusiasm!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/819868066364461058",,
"have been allowed to run - guilty as hell. They were VERY nice to her. She lost because she campaigned in the wrong states - no enthusiasm!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/819868066364461058",,
"have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now and....","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/817750330196819968",,
"have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now and....","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/817750330196819968",,
"...have it. Fake News said 17 intel agencies when actually 4 (had to apologize). Why did Obama do NOTHING when he had info before election?","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/884020939264073728",,
"...have it. Fake News said 17 intel agencies when actually 4 (had to apologize). Why did Obama do NOTHING when he had info before election?","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/884020939264073728",,
"have such tremendous respect for. Thank you"," Sheldon! https://t.co/nW0N3OO4mw""","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/731220438530052096",
"have such tremendous respect for. Thank you"," Sheldon! https://t.co/nW0N3OO4mw""","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/731220438530052096",
"Having a good relationship with Russia is a good thing, not a bad thing. Only ""stupid"" people, or fools, would think that it is bad! We.....","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/817748207694467072",,
"Having a good relationship with Russia is a good thing, not a bad thing. Only ""stupid"" people, or fools, would think that it is bad! We.....","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/817748207694467072",,
"Having a great time hosting Prime Minister Shinzo Abe in the United States! 
""Heading back to Washington, D.C. Much will be accomplished this week on trade, the military and security!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/886743367815766021",,
"Heading back to Washington, D.C. Much will be accomplished this week on trade, the military and security!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/886743367815766021",,
"Heading to Colorado for a big rally. Massive crowd, great people! Will be there soon - the polls are looking good.","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/777281927841587200",,
"Heading to Colorado for a big rally. Massive crowd, great people! Will be there soon - the polls are looking good.","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/777281927841587200",,
"Heading to D.C. to see and hear ROLLING THUNDER. Amazing people that LOVE OUR COUNTRY. Great spirit!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/736961734167146496",,
"Heading to D.C. to see and hear ROLLING THUNDER. Amazing people that LOVE OUR COUNTRY. Great spirit!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/736961734167146496",,
"Heading to D.C. to speak at Faith and Freedom Coalition and visit OPO.","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/741297855168716801",,
"Heading to D.C. to speak at Faith and Freedom Coalition and visit OPO.","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/741297855168716801",,
"Heading to Iowa- join me today at noon! #MakeAmericaGreatAgain
""Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzō earlier today. https://t.co/4JFhyYdeHO","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/830195857530183684",,
"Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzō earlier today. https://t.co/4JFhyYdeHO","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/830195857530183684",,
"Heading to New Hampshire - will be talking about Hillary saying her brain SHORT CIRCUITED, and other things!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/761988164382756864",,
"Heading to New Hampshire - will be talking about Hillary saying her brain SHORT CIRCUITED, and other things!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/761988164382756864",,
"Heading to New Hampshire. Will be talking about the disaster known as ObamaCare!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/792049535195439104",,
"Heading to New Hampshire. Will be talking about the disaster known as ObamaCare!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/792049535195439104",,
"Heading to North Carolina for two big rallies. Will be there soon. We will bring jobs back where they belong!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/778237787355111424",,
"Heading to North Carolina for two big rallies. Will be there soon. We will bring jobs back where they belong!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/778237787355111424",,
"Heading to Pennsylvania for a big rally tonight. We will MAKE AMERICA GREAT AGAIN!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/782331741369462784",,
"Heading to Pennsylvania for a big rally tonight. We will MAKE AMERICA GREAT AGAIN!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/782331741369462784",,
"Heading to rally with Bobby now! See you soon!
""Heading to Richmond, Virginia now. Join me tonight! #Trump2016
""Heading to the Great State of Wisconsin to talk about JOBS, JOBS, JOBS! Big progress being made as the Real News is reporting.","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/874619861019840512",,
"Heading to the Great State of Wisconsin to talk about JOBS, JOBS, JOBS! Big progress being made as the Real News is reporting.","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/874619861019840512",,
"Heading to U.S. Bank Arena in Cincinnati, Ohio for a 7pm rally. 
""Heading to Youngstown, Ohio now- some great polls. #AmericaFirst https://t.co/cGwDLSOFUt","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/772863407620034560",,
"Heading to Youngstown, Ohio now- some great polls. #AmericaFirst https://t.co/cGwDLSOFUt","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/772863407620034560",,
"Healthcare listening session w/ @VP &amp; @SecPriceMD. Watch: https://t.co/5ayQ4dr8Ip #ReadTheBill:… https://t.co/1cQI0ZBUv8","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/841338126316511233",,
"Healthcare listening session w/ @VP &amp; @SecPriceMD. Watch: https://t.co/5ayQ4dr8Ip #ReadTheBill:… https://t.co/1cQI0ZBUv8","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/841338126316511233",,
"...healthcare plan is on its way. Will have much lower premiums &amp; deductibles while at the same time taking care of pre-existing conditions!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/858660413873025024",,
"...healthcare plan is on its way. Will have much lower premiums &amp; deductibles while at the same time taking care of pre-existing conditions!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/858660413873025024",,
"Hence, legal documents are being crafted which take me completely out of business operations. The Presidency is a far more important task!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/803931490514075648",,
"Hence, legal documents are being crafted which take me completely out of business operations. The Presidency is a far more important task!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/803931490514075648",,
"""@HenryLeledog: @realDonaldTrump This Black Democrat is on the ""TRUMP TRAIN""!!""","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/785118941974757376",,
"""@HenryLeledog: @realDonaldTrump This Black Democrat is on the ""TRUMP TRAIN""!!""","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/785118941974757376",,
"Henry McMaster, Lt. Governor of South Carolina who endorsed me, beat failed @CNN announcer Bakari Sellers, so badly. Funny!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/774299479155544064",,
"Henry McMaster, Lt. Governor of South Carolina who endorsed me, beat failed @CNN announcer Bakari Sellers, so badly. Funny!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/774299479155544064",,
"He plays t…""","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/758685974637473793",,
"He plays t…""","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/758685974637473793",,
"""@herb_stamper: @JackoffJosh711 @SenFrankNiceley @FoxNews @WSJ we are becoming a third world country because of jerks like him"" Great!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/721145563970936833",,
"""@herb_stamper: @JackoffJosh711 @SenFrankNiceley @FoxNews @WSJ we are becoming a third world country because of jerks like him"" Great!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/721145563970936833",,
"Here are Hillary Clinton's ""accomplishments"" at the State Department.
""Here is another CNN lie. The Clinton News Network is losing all credibility. I’m not watching it much anymore.  https://t.co/pNSgSjD5gW","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/746064216373731328",,
"Here is another CNN lie. The Clinton News Network is losing all credibility. I’m not watching it much anymore.  https://t.co/pNSgSjD5gW","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/746064216373731328",,
"Here is my statement. https://t.co/WAZiGoQqMQ","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/784609194234306560",,
"Here is my statement. https://t.co/WAZiGoQqMQ","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/784609194234306560",,
"Here we go again with another Clinton scandal, and e-mails yet (can you believe). Crooked Hillary knew the fix was in, B never had a chance!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/757571837463240704",,
"Here we go again with another Clinton scandal, and e-mails yet (can you believe). Crooked Hillary knew the fix was in, B never had a chance!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/757571837463240704",,
"Here we go - Enjoy!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/783472068796911616",,
"Here we go - Enjoy!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/783472068796911616",,
"Heroin overdoses are taking over our children and others in the MIDWEST. Coming in from our southern border. We need strong border &amp; WALL!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/769539271678013440",,
"Heroin overdoses are taking over our children and others in the MIDWEST. Coming in from our southern border. We need strong border &amp; WALL!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/769539271678013440",,
"Hey Missouri let's defeat Crooked Hillary &amp; @koster4missouri! Koster supports Obamacare &amp; amnesty! Vote outsider Navy SEAL @EricGreitens!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/795753162623815680",,
"Hey Missouri let's defeat Crooked Hillary &amp; @koster4missouri! Koster supports Obamacare &amp; amnesty! Vote outsider Navy SEAL @EricGreitens!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/795753162623815680",,
"Hey @POTUS - WE AGREE!
"".@HeyTammyBruce- Thank you for your nice words on Fox today. They never use my full statements on nuclear, which you would agree with!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/716362171404435458",,
".@HeyTammyBruce- Thank you for your nice words on Fox today. They never use my full statements on nuclear, which you would agree with!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/716362171404435458",,
"""@HFFoundation4: @realDonaldTrump One thing we know for sure @BernieSanders supporters will turn to #Trump - absolutely not @HillaryClinton""","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/732729619061821440",,
"""@HFFoundation4: @realDonaldTrump One thing we know for sure @BernieSanders supporters will turn to #Trump - absolutely not @HillaryClinton""","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/732729619061821440",,
"Highest Stock Market EVER, best economic numbers in years, unemployment lowest in 17 years, wages raising, border secure, S.C.: No WH chaos!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/891998881009061888",,
"Highest Stock Market EVER, best economic numbers in years, unemployment lowest in 17 years, wages raising, border secure, S.C.: No WH chaos!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/891998881009061888",,
"""@HighonHillcrest: @jeffzeleny what PROOF do u have DonaldTrump did not suffer from millions of FRAUD votes? Journalist? Do your job! @CNN""","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/803421742815412224",,
"""@HighonHillcrest: @jeffzeleny what PROOF do u have DonaldTrump did not suffer from millions of FRAUD votes? Journalist? Do your job! @CNN""","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/803421742815412224",,
"Hillary Advisers Wanted Her To Avoid Supporting Israel When Talking To Democrats: https://t.co/y7m8iVU173","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/793563282854383617",,
"Hillary Advisers Wanted Her To Avoid Supporting Israel When Talking To Democrats: https://t.co/y7m8iVU173","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/793563282854383617",,
"Hillary &amp; Obama's Broken Promises. 
""Hillary and the Dems loved and praised FBI Director Comey just a few days ago. Original evidence was overwhelming, should not have delayed!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/792728791743291392",,
"Hillary and the Dems loved and praised FBI Director Comey just a few days ago. Original evidence was overwhelming, should not have delayed!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/792728791743291392",,
"Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the......","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/817334794958807042",,
"Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the......","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/817334794958807042",,
"Hillary can never win over Bernie supporters. Her foreign wars, 
Hillary Clinton 40% https://t.co/n4eZ3qpcjg","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/789095747635572736",,
"Hillary Clinton 40% https://t.co/n4eZ3qpcjg""","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/789095747635572736",,
".@HillaryClinton and Obama policies increased debt by $9trillion over the last 8 years","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/780577426657120258",,
".@HillaryClinton and Obama policies increased debt by $9trillion over the last 8 years","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/780577426657120258",,
"Hillary Clinton answered email questions differently last night than she has in the past. She is totally confused. Unfit to serve as #POTUS.","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/773920230192054272",,
"Hillary Clinton answered email questions differently last night than she has in the past. She is totally confused. Unfit to serve as #POTUS.","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/773920230192054272",,
"Hillary Clinton: 'Architect of failure'
"".@HillaryClinton : Bill “clarified” what he meant when calling Obamacare a “disaster.” Actually “disaster” is pretty clear. #Debate","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/785292868915236868",,
".@HillaryClinton : Bill “clarified” what he meant when calling Obamacare a “disaster.” Actually “disaster” is pretty clear. #Debate","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/785292868915236868",,
"HillaryClinton can illegally get the questions to the Debate &amp; delete 33,000 emails but my son Don is being scorned by the Fake News Media?","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/886534810575020032",,
"HillaryClinton can illegally get the questions to the Debate &amp; delete 33,000 emails but my son Don is being scorned by the Fake News Media?","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/886534810575020032",,
".@HillaryClinton channels John Kerry on trade: she was for bad trade deals before she was against them. #TPP #Debates2016","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/780578636294459392",,
".@HillaryClinton channels John Kerry on trade: she was for bad trade deals before she was against them. #TPP #Debates2016","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/780578636294459392",,
"Hillary Clinton colluded with the Democratic Party in order to beat Crazy Bernie Sanders. Is she allowed to so collude? Unfair to Bernie!","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/878946025662296064",,
"Hillary Clinton colluded with the Democratic Party in order to beat Crazy Bernie Sanders. Is she allowed to so collude? Unfair to Bernie!","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/878946025662296064",,
"Hillary Clinton conceded the election when she called me just prior to the victory speech and after the results were in. Nothing will change","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/802849330176659456",,
"Hillary Clinton conceded the election when she called me just prior to the victory speech and after the results were in. Nothing will change","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/802849330176659456",,
"@HillaryClinton #Debates2016 https://t.co/oI2qi2HAdO""","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/785296681847906306",,
"@HillaryClinton #Debates2016 https://t.co/oI2qi2HAdO""","http://web.archive.org/*/http://twitter.com/realDonaldTrump/status/785296681847906306",,
"""Hillary Clinton Deleted Emails Using Program Intended To Prevent Recovery"" #CrookedHillary https://t.co/D0MeBJXBwN","http://web.archive.org/*/https://twitter.com/realDonaldTrump/status/769252637350866946",,
