
 
"
08"
".@SecPompeo spoke today with Tunisian President Saied @TnPresidency. The U.S. and Tunisia stand united to confront… https://t.co/7GMf1muLOF","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1292145804069810176"
"We support the legitimate expectations of the people of Hong Kong to elect Legislative Council representatives via… https://t.co/HzYmE1ibHK","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1292469839995559937"
"We support the legitimate expectations of the people of Hong Kong to elect Legislative Council representatives via… https://t.co/HzYmE1ibHK","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1292469839995559937"
"This week @JBarsaUSAID will travel to Beirut, Lebanon, where the port explosion killed more than 150 people and inj… https://t.co/IZLZalSN8I","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1292833095276691456"
"This week @JBarsaUSAID will travel to Beirut, Lebanon, where the port explosion killed more than 150 people and inj… https://t.co/IZLZalSN8I","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1292833095276691456"
"RT @SecPompeo: Russian authorities continue to stifle independent information and free speech. Voice of America and Radio Free Europe/Radio…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1292840967293329409"
"RT @SecPompeo: Russian authorities continue to stifle independent information and free speech. Voice of America and Radio Free Europe/Radio…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1292840967293329409"
".@NBCnews was granted the first independent media access to the Wuhan lab, and what do they have to show for it? Th… https://t.co/RAYquB1Yhu","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1292893596128022529"
".@NBCnews was granted the first independent media access to the Wuhan lab, and what do they have to show for it? Th… https://t.co/RAYquB1Yhu","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1292893596128022529"
".@NBCnews,  did you ask the CCP why they  failed to share info about  the virus, censored their own scientists, and… https://t.co/Xs5JACPgzr","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1292893597843562496"
"Eight months later, mystery still surrounds the Wuhan lab indeed. It's high time the media ask hard questions and d… https://t.co/GiEnCo2FF6","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1292893598749523969"
".@NBCnews,  did you ask the CCP why they  failed to share info about  the virus, censored their own scientists, and… https://t.co/Xs5JACPgzr","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1292893597843562496"
"Eight months later, mystery still surrounds the Wuhan lab indeed. It's high time the media ask hard questions and d… https://t.co/GiEnCo2FF6","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1292893598749523969"
"The U.S. urges the Belarusian government to respect the rights of all Belarusians to participate in peaceful demons… https://t.co/XEFdqOFiek","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1292910032229666819"
"The U.S. urges the Belarusian government to respect the rights of all Belarusians to participate in peaceful demons… https://t.co/XEFdqOFiek","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1292910032229666819"
"The U.S. urges the Belarusian government to respect the rights of all Belarusians to participate in peaceful demons… https://t.co/OVJrBdZ9iE","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1292910517548396544"
"The U.S. urges the Belarusian government to respect the rights of all Belarusians to participate in peaceful demons… https://t.co/OVJrBdZ9iE","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1292910517548396544"
"The United States applauds the recent actions taken by Slovakia to protect against threats that foreign malign acto… https://t.co/mP6wD7CaPi","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1292973718898180096"
"The United States applauds the recent actions taken by Slovakia to protect against threats that foreign malign acto… https://t.co/mP6wD7CaPi","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1292973718898180096"
"Glad to join @SecPompeo today in the Czech Republic where he will meet with Czech leaders to discuss our security p… https://t.co/BiZ9sclrTV","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293175189987966978"
"Glad to join @SecPompeo today in the Czech Republic where he will meet with Czech leaders to discuss our security p… https://t.co/BiZ9sclrTV","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293175189987966978"
"RT @State_E: Last week, @SecPompeo announced the expansion of the CLEAN NETWORK to include Clean Carrier, Clean Store, Clean Apps, Clean Cl…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293212699631816704"
"RT @State_E: Last week, @SecPompeo announced the expansion of the CLEAN NETWORK to include Clean Carrier, Clean Store, Clean Apps, Clean Cl…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293212699631816704"
"Humbled to be in Pilsen today with @SecPompeo to commemorate the U.S. role in liberating Czechoslovakia from the Na… https://t.co/iBUZnmdJs2","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293248103240409090"
"Humbled to be in Pilsen today with @SecPompeo to commemorate the U.S. role in liberating Czechoslovakia from the Na… https://t.co/iBUZnmdJs2","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293248103240409090"
"In his discussion with Czech Foreign Minister Petricek, @SecPompeo affirmed the strength of U.S.-Czech collaboratio… https://t.co/h1KySDU2nK","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293474077672460288"
"In his discussion with Czech Foreign Minister Petricek, @SecPompeo affirmed the strength of U.S.-Czech collaboratio… https://t.co/h1KySDU2nK","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293474077672460288"
".@SecPompeo hosted a Tech Community roundtable in Prague, highlighting important issues for economic development, i… https://t.co/wyz5H6KGVr","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293479739072688129"
".@SecPompeo hosted a Tech Community roundtable in Prague, highlighting important issues for economic development, i… https://t.co/wyz5H6KGVr","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293479739072688129"
".@SecPompeo met with Czech Prime Minister Andrej Babiš to discuss the strong U.S.-Czech relationship. They had prod… https://t.co/xOUh3IzLd9","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293550254030065668"
".@SecPompeo met with Czech Prime Minister Andrej Babiš to discuss the strong U.S.-Czech relationship. They had prod… https://t.co/xOUh3IzLd9","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293550254030065668"
"RT @WHNSC: #Hungary is setting an important example for increased defense spending and working toward its #NATO commitments. Its largest-ev…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293619336813465602"
"RT @WHNSC: #Hungary is setting an important example for increased defense spending and working toward its #NATO commitments. Its largest-ev…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293619336813465602"
"The Clean Network is a comprehensive effort to address the threat to Americans' privacy, intellectual property, and… https://t.co/lUC2QyKryk","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293620025643982849"
"The Clean Network is a comprehensive effort to address the threat to Americans' privacy, intellectual property, and… https://t.co/lUC2QyKryk","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293620025643982849"
"Today in Prague, @SecPompeo addressed a plenary session of the Czech Senate, reaffirming the strength of the U.S.-C… https://t.co/ImH8V3UfpL","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293658072045563910"
"Today in Prague, @SecPompeo addressed a plenary session of the Czech Senate, reaffirming the strength of the U.S.-C… https://t.co/ImH8V3UfpL","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293658072045563910"
".@Secpompeo received a personal tour of Prague’s historic St. Vitus Cathedral from Cardinal Duka, who was once impr… https://t.co/kRN9c1NQbl","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293688844378869760"
".@Secpompeo received a personal tour of Prague’s historic St. Vitus Cathedral from Cardinal Duka, who was once impr… https://t.co/kRN9c1NQbl","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293688844378869760"
"On August 16th, @SecPompeo will travel to the Dominican Republic to head the U.S. delegation to the presidential in… https://t.co/SB3hdPwyJx","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293695924984639488"
"On August 16th, @SecPompeo will travel to the Dominican Republic to head the U.S. delegation to the presidential in… https://t.co/SB3hdPwyJx","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293695924984639488"
"In his meeting with Czech President Zeman, @SecPompeo affirmed the strength of U.S.-Czech collaboration in many are… https://t.co/pduXcQOX3C","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293800847684534272"
"In his meeting with Czech President Zeman, @SecPompeo affirmed the strength of U.S.-Czech collaboration in many are… https://t.co/pduXcQOX3C","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293800847684534272"
"In his meeting with Slovenian Foreign Minister Logar @SecPompeo affirmed the strength of U.S.-Slovenian collaborati… https://t.co/Rbv4ixfUja","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293855290761388032"
"In his meeting with Slovenian Foreign Minister Logar @SecPompeo affirmed the strength of U.S.-Slovenian collaborati… https://t.co/Rbv4ixfUja","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293855290761388032"
"In his meeting with Slovenian Prime Minister Jansa, @SecPompeo affirmed the strength of U.S.-Slovenian collaboratio… https://t.co/OaNFh344P8","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293874134951354368"
"In his meeting with Slovenian Prime Minister Jansa, @SecPompeo affirmed the strength of U.S.-Slovenian collaboratio… https://t.co/OaNFh344P8","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293874134951354368"
".@SecPompeo signed a joint MOU with Foreign Minister @AnzeLog recognizing the critical importance of 5G security -… https://t.co/NFLFeVQx74","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293878607366979596"
".@SecPompeo signed a joint MOU with Foreign Minister @AnzeLog recognizing the critical importance of 5G security -… https://t.co/NFLFeVQx74","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293878607366979596"
"Very concerned about the sentencing of 8 members of the Hien Phap civil society organization. We call on the Vietna… https://t.co/6n1IBtSK9Y","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293902725709803520"
"Very concerned about the sentencing of 8 members of the Hien Phap civil society organization. We call on the Vietna… https://t.co/6n1IBtSK9Y","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293902725709803520"
"RT @USAmbUN: Today The United States introduced a draft @UN Security Council resolution to extend the existing embargo on conventional weap…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293910520458702848"
"RT @USAmbUN: Today The United States introduced a draft @UN Security Council resolution to extend the existing embargo on conventional weap…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293910520458702848"
"RT @USAmbUN: I call on all Security Council members to wake up to the real-world implications of allowing the arms embargo to lapse. The UN…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293910715737051137"
"RT @USAmbUN: I call on all Security Council members to wake up to the real-world implications of allowing the arms embargo to lapse. The UN…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293910715737051137"
"RT @realDonaldTrump: HUGE breakthrough today! Historic Peace Agreement between our two GREAT friends, Israel and the United Arab Emirates!","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293930840829894657"
"RT @realDonaldTrump: HUGE breakthrough today! Historic Peace Agreement between our two GREAT friends, Israel and the United Arab Emirates!","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293930840829894657"
"RT @realDonaldTrump: Joint Statement of the United States, the State of Israel, and the United Arab Emirates https://t.co/oVyjLxf0jd","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293930866247376897"
"RT @realDonaldTrump: Joint Statement of the United States, the State of Israel, and the United Arab Emirates https://t.co/oVyjLxf0jd","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293930866247376897"
"RT @SecPompeo: Today is an historic day. After vigorous diplomatic outreach by President @realDonaldTrump, Israeli Prime Minister @netanyah…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293930963844702208"
"RT @SecPompeo: Today is an historic day. After vigorous diplomatic outreach by President @realDonaldTrump, Israeli Prime Minister @netanyah…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293930963844702208"
"RT @SecPompeo: The United States congratulates Israel and the Emirates for this remarkable achievement, which is a significant step forward…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293930992114294789"
"RT @SecPompeo: The United States congratulates Israel and the Emirates for this remarkable achievement, which is a significant step forward…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293930992114294789"
".@SecPompeo had a working lunch with Slovenian President @BorutPahor today. They discussed Slovenia’s important rol… https://t.co/vsGWibXPh5","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293940033137922049"
".@SecPompeo had a working lunch with Slovenian President @BorutPahor today. They discussed Slovenia’s important rol… https://t.co/vsGWibXPh5","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293940033137922049"
".@SecPompeo had a working lunch with Slovenian President @BorutPahor today. They discussed Slovenia’s important rol… https://t.co/oOsk2qvKPr","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293940180760571904"
".@SecPompeo had a working lunch with Slovenian President @BorutPahor today. They discussed Slovenia’s important rol… https://t.co/oOsk2qvKPr","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293940180760571904"
"Congratulations to Israel and the Emirates on today's groundbreaking normalization agreement. This brave step holds… https://t.co/8Ikk2HgwO0","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293945681615495171"
"Full statement by @SecPompeo: https://t.co/q8mosBZJZr","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293945684010442755"
"Congratulations to Israel and the Emirates on today's groundbreaking normalization agreement. This brave step holds… https://t.co/8Ikk2HgwO0","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293945681615495171"
"Full statement by @SecPompeo: https://t.co/q8mosBZJZr","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293945684010442755"
"RT @SecPompeo: Today the @StateDept designated the Confucius Institute U.S. Center as a foreign mission of the PRC, recognizing it for what…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293948992028577792"
"RT @SecPompeo: Today the @StateDept designated the Confucius Institute U.S. Center as a foreign mission of the PRC, recognizing it for what…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293948992028577792"
"Confucius Institutes are funded by the PRC and part of the CCP's global influence and propaganda apparatus. This ac… https://t.co/5KbD3Tcksb","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293949033199935489"
"Confucius Institutes are funded by the PRC and part of the CCP's global influence and propaganda apparatus. This ac… https://t.co/5KbD3Tcksb","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293949033199935489"
"The U.S. government is suspending all private charter flights between the U.S. and Cuba. This action will deny the… https://t.co/1wZxEFXF3I","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293957106702352384"
"The U.S. government is suspending all private charter flights between the U.S. and Cuba. This action will deny the… https://t.co/1wZxEFXF3I","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293957106702352384"
"We support the aspirations of Sudan’s people in creating a democratic society. Today @SecPompeo announced visa rest… https://t.co/NYExdHbaR3","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1293963968952885248"
"We support the aspirations of Sudan’s people in creating a democratic society. Today @SecPompeo announced visa rest… https://t.co/NYExdHbaR3","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1293963968952885248"
"RT @USForeignAssist: The U.S. continues to lead the world in the fight against COVID-19, with $20.5 billion allocated from across the USG t…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294002254933000193"
"RT @USForeignAssist: The U.S. continues to lead the world in the fight against COVID-19, with $20.5 billion allocated from across the USG t…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294002254933000193"
".@SecPompeo participated in a discussion with leaders from Austrian companies with major U.S. investments that prov… https://t.co/yBpdNqEdTJ","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294213407621681157"
".@SecPompeo participated in a discussion with leaders from Austrian companies with major U.S. investments that prov… https://t.co/yBpdNqEdTJ","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294213407621681157"
".@SecPompeo met with @rafaelmgrossi to reaffirm U.S. support for @IAEAorg efforts during the #COVID19 pandemic. https://t.co/pbiv8mgfjL","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294284403963842563"
".@SecPompeo met with @rafaelmgrossi to reaffirm U.S. support for @IAEAorg efforts during the #COVID19 pandemic. https://t.co/pbiv8mgfjL","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294284403963842563"
"We call on the broader international community to join those of us taking a stand. The people of Venezuela deserve… https://t.co/7FZobg7M4a","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294290882989043712"
"We call on the broader international community to join those of us taking a stand. The people of Venezuela deserve… https://t.co/7FZobg7M4a","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294290882989043712"
"Honored to join @SecPompeo as he laid a wreath today at the Judenplatz Holocaust Memorial in Vienna's first distric… https://t.co/nX3hXAY69e","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294307991265726464"
"Honored to join @SecPompeo as he laid a wreath today at the Judenplatz Holocaust Memorial in Vienna's first distric… https://t.co/nX3hXAY69e","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294307991265726464"
"In his meeting with Austrian President Van der Bellen @SecPompeo affirmed the strength of the U.S.- Austrian relati… https://t.co/b0PWuQ7Czo","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294316930443157504"
"In his meeting with Austrian President Van der Bellen @SecPompeo affirmed the strength of the U.S.- Austrian relati… https://t.co/b0PWuQ7Czo","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294316930443157504"
".@TheJusticeDept successfully seized illicit Iranian gasoline cargo headed for the illegitimate Maduro regime. We a… https://t.co/F89sTPBmPS","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294323238189903872"
".@TheJusticeDept successfully seized illicit Iranian gasoline cargo headed for the illegitimate Maduro regime. We a… https://t.co/F89sTPBmPS","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294323238189903872"
".@SecPompeo met with his Austrian counterpart Foreign Minister Schallenberg and Ambassador Traina today to discuss… https://t.co/W9FO713jXC","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294335571679158277"
".@SecPompeo met with his Austrian counterpart Foreign Minister Schallenberg and Ambassador Traina today to discuss… https://t.co/W9FO713jXC","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294335571679158277"
"RT @SecPompeo: Important opportunity to speak with Greek Foreign Minister Dendias in Vienna today on the urgent need to reduce Eastern Medi…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294381439006408706"
"RT @SecPompeo: Important opportunity to speak with Greek Foreign Minister Dendias in Vienna today on the urgent need to reduce Eastern Medi…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294381439006408706"
"It is inexcusable that the @UN Security Council rejected a commonsense proposal to extend the arms embargo on Iran.… https://t.co/0CdmALLBhz","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294398070617186304"
"It is inexcusable that the @UN Security Council rejected a commonsense proposal to extend the arms embargo on Iran.… https://t.co/0CdmALLBhz","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294398070617186304"
"Loved trying traditional Slovenian desserts with Iva, one of our @USEmbassySLO team members. Thanks for introducing… https://t.co/NqEocwA8Ay","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294603306938114052"
"Loved trying traditional Slovenian desserts with Iva, one of our @USEmbassySLO team members. Thanks for introducing… https://t.co/NqEocwA8Ay","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294603306938114052"
"We welcome Lithuania’s ban of Hizballah as a terrorist organization from its territory. For too long, Iran-backed H… https://t.co/UCZnjQpw3S","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294625808825421824"
"We welcome Lithuania’s ban of Hizballah as a terrorist organization from its territory. For too long, Iran-backed H… https://t.co/UCZnjQpw3S","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294625808825421824"
".@SecPompeo  met with PM  @MorawieckiM  affirming the strong U.S.-Polish relationship. Our strategic partnership co… https://t.co/N03BAUGphZ","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294656442545438720"
".@SecPompeo  met with PM  @MorawieckiM  affirming the strong U.S.-Polish relationship. Our strategic partnership co… https://t.co/N03BAUGphZ","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294656442545438720"
"In his meeting with  Polish President Andrzej  Duda, @SecPompeo affirmed the strength of U.S.-Polish partnership in… https://t.co/VnQJFGtiMJ","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294690648990404611"
"In his meeting with  Polish President Andrzej  Duda, @SecPompeo affirmed the strength of U.S.-Polish partnership in… https://t.co/VnQJFGtiMJ","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294690648990404611"
".@SecPompeo participated in the ceremonial changing of guard at the Tomb of the Unknown Soldiers in Warsaw, Poland,… https://t.co/ZdUSqSvawg","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294708934108950544"
".@SecPompeo participated in the ceremonial changing of guard at the Tomb of the Unknown Soldiers in Warsaw, Poland,… https://t.co/ZdUSqSvawg","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294708934108950544"
"In his meeting with Polish Foreign Minister Czaputowicz, @SecPompeo affirmed the strength of U.S.-Polish partnershi… https://t.co/VFoAX9hcQR","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1294731490518077442"
"In his meeting with Polish Foreign Minister Czaputowicz, @SecPompeo affirmed the strength of U.S.-Polish partnershi… https://t.co/VFoAX9hcQR","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1294731490518077442"
"Glad to be here in Santo Domingo with @SecPompeo. Excited about today’s line-up of what I’m sure will be very produ… https://t.co/kCgq18tbz4","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295000742760259584"
"Glad to be here in Santo Domingo with @SecPompeo. Excited about today’s line-up of what I’m sure will be very produ… https://t.co/kCgq18tbz4","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295000742760259584"
"RT @StateDeputySPOX: Glad to be here in Santo Domingo with @SecPompeo. Excited about today’s line-up of what I’m sure will be very producti…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295001449856933892"
"RT @StateDeputySPOX: Glad to be here in Santo Domingo with @SecPompeo. Excited about today’s line-up of what I’m sure will be very producti…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295001449856933892"
"RT @StateDeputySPOX: Congratulations to Dominican President @LuisAbinader. The United States values our relationship with the Dominican Rep…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295025745333493765"
"RT @StateDeputySPOX: Congratulations to Dominican President @LuisAbinader. The United States values our relationship with the Dominican Rep…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295025745333493765"
"RT @SecPompeo: Timely conversation with Turkish Foreign Minister @MevlutCavusoglu in Santo Domingo today on the urgent need to reduce tensi…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295061826280054784"
"RT @SecPompeo: Timely conversation with Turkish Foreign Minister @MevlutCavusoglu in Santo Domingo today on the urgent need to reduce tensi…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295061826280054784"
"RT @StateDeputySPOX: Always an honor to experience the historical gems of the nations we visit on our diplomacy journeys. The Basilica Cath…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295070448124858374"
"RT @StateDeputySPOX: Always an honor to experience the historical gems of the nations we visit on our diplomacy journeys. The Basilica Cath…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295070448124858374"
"RT @StateDeputySPOX: .@SecPompeo met with President @LuisAbinader in the Dominican Republic today. They discussed our efforts to work towar…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295123730188963842"
"RT @StateDeputySPOX: .@SecPompeo met with President @LuisAbinader in the Dominican Republic today. They discussed our efforts to work towar…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295123730188963842"
"RT @SecPompeo: [...] If at any time the United States believes Iran has failed to meet its commitments, no other state can block our abilit…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295135925383639041"
"RT @SecPompeo: [...] If at any time the United States believes Iran has failed to meet its commitments, no other state can block our abilit…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295135925383639041"
"RT @SecPompeo: https://t.co/faCKMJTi82","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295136568987066368"
"RT @SecPompeo: https://t.co/faCKMJTi82","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295136568987066368"
".@SecPompeo reaffirms U.S. commitment to ending Huawei’s and the Chinese Communist Party’s ability to use U.S. tech… https://t.co/lbpyHrHTna","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295332850930253825"
".@SecPompeo reaffirms U.S. commitment to ending Huawei’s and the Chinese Communist Party’s ability to use U.S. tech… https://t.co/lbpyHrHTna","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295332850930253825"
"We congratulate the Southern African Development Community on its 40th anniversary. By holding Member States accoun… https://t.co/YCpGkla4xD","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295364420709896195"
"We congratulate the Southern African Development Community on its 40th anniversary. By holding Member States accoun… https://t.co/YCpGkla4xD","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295364420709896195"
"Today the U.S. took action to protect the most vulnerable by sanctioning individuals involved in a corrupt adoption… https://t.co/7qZDEEKQgF","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295383454390067204"
"Today the U.S. took action to protect the most vulnerable by sanctioning individuals involved in a corrupt adoption… https://t.co/7qZDEEKQgF","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295383454390067204"
"America is supporting our Allies in Europe and around the world in standing for freedom against the Chinese Communi… https://t.co/FF5TrD2Qo9","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295459821945344002"
"America is supporting our Allies in Europe and around the world in standing for freedom against the Chinese Communi… https://t.co/FF5TrD2Qo9","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295459821945344002"
"RT @State_E: BIG NEWS! @Oracle is now part of the Clean Network! Thank you, Oracle and CEO Safra Catz, for declaring: “We are proud to supp…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295490377886117888"
"RT @State_E: BIG NEWS! @Oracle is now part of the Clean Network! Thank you, Oracle and CEO Safra Catz, for declaring: “We are proud to supp…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295490377886117888"
"Today @StateDept, @DeptofDefense, @HHSGov, and @USAID released the 2nd review of the Implementation of the Protecti… https://t.co/oaGhkgAGp1","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295731832131125248"
"Today @StateDept, @DeptofDefense, @HHSGov, and @USAID released the 2nd review of the Implementation of the Protecti… https://t.co/oaGhkgAGp1","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295731832131125248"
"In 25 years we have not seen this type of peace agreement between Israel and an Arab state. It took dedicated effor… https://t.co/f6dUoA2tqd","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295750822479958016"
"In 25 years we have not seen this type of peace agreement between Israel and an Arab state. It took dedicated effor… https://t.co/f6dUoA2tqd","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295750822479958016"
".@SecPompeo spoke with German Foreign Minister @HeikoMaas today about the need for a unified Transatlantic response… https://t.co/DNedSTOwjw","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295801129880768514"
".@SecPompeo spoke with German Foreign Minister @HeikoMaas today about the need for a unified Transatlantic response… https://t.co/DNedSTOwjw","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295801129880768514"
".@SecPompeo spoke with Mauritanian President @CheikhGhazouani to promote anti-slavery efforts, investment, and a co… https://t.co/vUcDkprSnO","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295844059253223427"
".@SecPompeo spoke with Mauritanian President @CheikhGhazouani to promote anti-slavery efforts, investment, and a co… https://t.co/vUcDkprSnO","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295844059253223427"
