"I congratulate Tom Shannon on his distinguished career, a record of service that spans almost 35 years. Tom's servi… https://t.co/JN0zrWrYPg",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1003774858176671744,
Org of American States exists to advance the Americas as a hemisphere of freedom. Yet in #Venezuela the tragedy of… https://t.co/nVO5VyENYi,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1003786647551594496,
Org of American States exists to advance the Americas as a hemisphere of freedom. Yet in #Venezuela the tragedy of… https://t.co/nVO5VyENYi,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1003786647551594496,
"We welcome the launch of operations by the Syrian Democratic Forces against #ISIS in Dashisha, #Syria. We have full… https://t.co/cApAwyVZa7",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1004163209417428993,
"We welcome the launch of operations by the Syrian Democratic Forces against #ISIS in Dashisha, #Syria. We have full… https://t.co/cApAwyVZa7",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1004163209417428993,
I have directed Deputy Secretary Sullivan to establish the Health Incidents Response Task Force to coordinate multi… https://t.co/Z3TB7UrKnN,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1004171097691041792,
I have directed Deputy Secretary Sullivan to establish the Health Incidents Response Task Force to coordinate multi… https://t.co/Z3TB7UrKnN,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1004171097691041792,
"74 years ago, U.S. &amp; Allied troops landed in Normandy to begin the liberation of Europe. #DDay was the turning poin… https://t.co/dQKcZNdMGs",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1004367550548004865,
"74 years ago, U.S. &amp; Allied troops landed in Normandy to begin the liberation of Europe. #DDay was the turning poin… https://t.co/dQKcZNdMGs",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1004367550548004865,
We’re watching reports that #Iran plans to increase its enrichment capacity. We won’t allow Iran to develop a nucle… https://t.co/Ns4ZX1ZbAz,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1004472189956116480,
We’re watching reports that #Iran plans to increase its enrichment capacity. We won’t allow Iran to develop a nucle… https://t.co/Ns4ZX1ZbAz,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1004472189956116480,
RT @realDonaldTrump: Looking forward to seeing my friend Prime Minister @AbeShinzo of Japan at noon. Will be discussing North Korea and Tra…,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1004733884192514053,
